wiki_id,scan,rt,precursor_mz,charge,binbase-splash,user_annotation-name,key,library_search-identity_score,smiles,msms,hidden,ms1_inte,adduct,method
aYSUJ8A/GZKFYW47,892,152.62483879007343,702.5432621737418,1,splash10-000i-2109000000-1bf0a2781e9ef4dff16d,PE P-16:0_18:1,892,0.8417520523071289,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC,"77.31755	4875.0
79.05426	7468.0
81.06988	23644.0
83.0856	20478.0
88.25715	4478.0
93.06981	9794.0
95.08548	31646.0
95.76389	3729.0
97.06441	8971.0
97.10077	19396.0
107.0856	10095.0
109.10138	15240.0
111.08073	4012.0
111.11629	9408.0
121.10107	23313.0
123.11694	7576.0
125.09548	6294.0
135.08069	5587.0
135.11679	16085.0
149.13261	5334.0
184.07318	7156.0
265.25363	6058.0
266.28476	27381.0
279.26895	10696.0
308.29214	5338.0
311.25787	26062.0
313.27408	45732.0
339.23483	6496.0
339.2892	317646.0
339.3433	6875.0
364.2605	73034.0
390.2761	8311.0
392.29462	7422.0
548.0655	4432.0
561.52277	17479.0",False,5876435.0,M+H,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/9JXW2AV4,893,120.51431740753706,738.5073076490288,1,splash10-0002-3303090000-aab9d9a9bc8515b4cb51,PE 16:0_20:5,893,0.8724671006202698,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,"79.05436	27840.0
81.069954	47793.0
83.08567	23066.0
85.10132	18455.0
91.05413	50414.0
93.06991	41717.0
95.01312	6218.0
95.08537	51141.0
97.10119	11807.0
99.56027	6310.0
102.144	6640.0
105.070015	24704.0
107.085846	12954.0
109.101395	25400.0
117.07036	15902.0
119.08595	34668.0
121.10103	11628.0
129.07004	12754.0
131.08583	28912.0
133.10123	13259.0
135.11736	8331.0
145.10165	19705.0
147.11783	8104.0
157.10138	8754.0
159.11688	16491.0
173.13298	8855.0
201.16467	7671.0
228.7123	6229.0
238.93686	7472.0
239.23706	11443.0
282.27927	13837.0
313.27335	188088.0
328.264	17692.0
357.1705	5679.0
359.25903	13434.0
367.2868	13523.0
597.48755	650590.0
742.2689	7290.0",False,4887613.0,M+H,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/HSEN3O9P,894,151.9276600771393,770.5693018283418,1,splash10-0059-3800009000-3bc397c57b347e18591d,PE 18:0_20:3,894,0.8141105771064758,CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC,"81.069824	120945.0
83.08529	33553.0
85.101036	52273.0
86.0964	102990.0
91.05422	24387.0
93.0698	103982.0
95.08555	140905.0
97.10094	42813.0
104.51	10258.0
105.06984	20984.0
107.08574	51067.0
109.10113	63903.0
111.116165	10058.0
119.08599	17496.0
121.10103	43135.0
123.116585	25359.0
125.00011	31236.0
127.29204	10124.0
131.08551	15896.0
135.11641	25452.0
135.63219	10230.0
161.13184	14829.0
163.14833	33848.0
184.07324	1356084.0
267.26807	12931.0
271.6561	8999.0
310.31137	15475.0
332.29523	54975.0
341.30557	46218.0
363.28714	23577.0
629.54987	1783418.0
630.54675	44579.0
697.3248	9475.0
711.51733	9594.0
770.60535	178667.0",False,7296930.0,M+H,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/2L5LYJJT,896,124.93721927251887,836.5436990518385,1,splash10-0udi-2401009000-69b010c04683eda96cf4,PS 18:0_22:6,896,0.9078019261360168,,,,,,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/KTKXZWKY,897,183.8328097495285,841.7155298782662,1,splash10-001i-0900000000-09a4704bffa0c52e62e1,SM d18:1/_26:1,897,0.8364936709403992,CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCCC/C=C\CCCCCCCC)O,"93.52601	4073.0
98.984505	10969.0
104.1069	37902.0
124.99978	93794.0
181.73376	4105.0
184.03004	24339.0
184.04015	16589.0
184.07324	2995457.0
184.11595	15565.0
184.13133	14596.0
184.13927	9755.0
823.7045	14085.0
841.7146	87992.0",False,5062437.0,M+H,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/M96ZIGGM,898,217.20857252785112,866.7242784058182,1,splash10-00di-2720091000-fd3e67783b56d20b6deb,TG 16:1_18:3_18:3,898,0.8417218327522278,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,"91.05446	13033.0
93.07004	14477.0
95.085526	44674.0
97.10123	11278.0
105.070045	10557.0
107.085655	10427.0
109.10095	22186.0
111.11679	6597.0
117.07036	10187.0
117.54775	3208.0
119.0853	7280.0
121.10109	17732.0
123.11709	12862.0
131.08568	14112.0
133.10152	7779.0
135.11694	19141.0
145.10155	11930.0
147.11739	5708.0
149.13281	4455.0
157.1014	4614.0
159.11725	6644.0
161.13246	6524.0
163.14915	4771.0
171.1183	3811.0
173.13232	7679.0
185.13223	4689.0
199.14839	6302.0
201.16406	3875.0
209.13492	3827.0
211.20448	6880.0
213.16505	4531.0
227.17911	5503.0
237.22171	8657.0
272.21475	3831.0
283.22864	4165.0
285.24265	6102.0
293.22675	12595.0
311.23752	9986.0
313.2732	4317.0
400.83145	3191.0
521.4565	192453.0
521.55804	5424.0
549.48615	3539.0
551.5054	6937.0
577.52167	6772.0
578.5218	3348.0
593.44543	18011.0
595.4739	19705.0
621.4861	28839.0
623.50555	14045.0
849.7069	4193.0",False,1722133.0,M+NH4,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/MZPPR46C,913,113.66228118258674,876.5594816203709,1,splash10-0002-0213090000-b9249790660dfdb95dfe,PI 20:4_16:0,913,0.5538550019264221,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O,"133.10138	4693.0
139.53339	3610.0
150.92328	3713.0
184.07506	5943.0
226.45695	3125.0
247.88406	3478.0
313.27365	21943.0
501.49207	3012.0
599.5035	54431.0",False,2584646.0,[M+NH4]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/6LB4XWR2,915,244.72773057275435,864.7986758979739,1,splash10-02vl-1000091000-5815befe77116d5ff16f,TG 17:0_17:0_17:1,915,0.6511127352714539,CCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCCC)OC(=O)CCCCCCCCCCCCCCCC,"95.085594	102477.0
97.10138	28094.0
108.04751	18933.0
109.10113	28548.0
121.10148	19147.0
147.80453	16115.0
257.09283	15436.0
387.8179	16086.0
563.5009	38788.0
564.50616	172548.0
565.5096	219422.0
566.52405	35858.0
567.5284	18486.0
576.5126	32116.0
577.5154	56347.0
578.5208	42292.0
579.5286	64093.0
590.5254	79593.0
591.52734	85491.0
604.5352	59600.0
605.5451	53437.0
845.84827	20236.0
864.75745	16224.0",False,17080126.0,M+NH4,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/FFEGRIX7,924,13.79070464144743,314.23247510821847,1,splash10-00kr-9016000000-bb8e4e957851b401fd25,acylcarnitine 10:1,924,0.6042277216911316,CCCCCC=CCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,"60.080723	39677.0
74.15601	2896.0
76.6279	3223.0
81.06963	3819.0
85.02837	279085.0
85.03789	4507.0
85.65702	2637.0
95.08552	3081.0
143.0233	2609.0
144.10207	5703.0
155.14258	14700.0
195.95886	2648.0
204.32185	2829.0
206.47769	2637.0
257.17468	40321.0
316.2483	230606.0",False,337060.0,[M]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/V3WAKSYC,926,145.297224313771,733.6212591323759,1,splash10-001i-0900000000-f94ae41795c26771206b,SM d18:0_18:0,926,0.6892572641372681,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@@H](CCCCCCCCCCCCCCC)O,"86.09637	337388.0
86.10299	19250.0
95.057755	7865.0
104.10674	62881.0
124.999664	152195.0
157.30167	9496.0
183.99556	10716.0
184.0035	14996.0
184.0301	49267.0
184.04	27936.0
184.07314	5582509.0
184.11592	26456.0
184.13007	31574.0
185.07605	28539.0
214.08939	8828.0
261.85944	8272.0
309.9117	8893.0
411.4438	8707.0
438.14832	10752.0
733.6219	191695.0",False,9093179.0,M+H,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/ISP19ZZF,927,149.7332075804709,846.6374558396117,1,splash10-001i-0900000010-1204edbebcde4cf33bf4,PC O-22:4_20:3,927,0.765164852142334,CCC=CCC=CCC=CCC=CCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCC=CCC=CCC=CCC,"94.29634	15129.0
98.98461	7516.0
104.10707	22665.0
104.768265	3560.0
111.38383	3568.0
124.99978	67612.0
146.98192	4442.0
184.02989	15858.0
184.07318	1995010.0
184.11597	10882.0
184.12842	8110.0
185.07646	10441.0
252.91034	3557.0
437.55063	3563.0
780.53705	5389.0
781.5533	16381.0
848.652	294684.0
849.6573	6598.0",False,1799982.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/W8FNRXXV,928,165.2510047622699,851.6717776265617,1,splash10-001i-0900000010-f41639b25c3745cfd582,SM 44:5;3O,928,0.5453521609306335,CC=CCCC=CCCC=CCCCC(O)C(O)C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCC=CCC=CCCCCCCC,"94.63189	22137.0
94.82752	3851.0
98.98416	7952.0
104.106964	32460.0
124.99977	115316.0
125.0114	4844.0
130.33096	4188.0
184.02957	25114.0
184.04	12754.0
184.07321	2881148.0
184.13016	14535.0
184.13936	6665.0
185.07669	336040.0
186.07793	5215.0
207.35855	4331.0
565.4464	4016.0
668.5934	9704.0
792.5893	7187.0
815.50995	4499.0
851.6713	439119.0
851.89417	6182.0
852.6872	4674.0",False,6757028.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/1YA61SWN,938,239.1438179781251,926.8120721336744,1,splash10-004i-0600049000-abdadbe935822c9b372a,TG 18:1_18:1_20:3,938,0.5114029049873352,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,"107.08503	43769.0
109.10098	75526.0
110.53743	30616.0
119.08649	41151.0
121.10134	71427.0
123.11624	49125.0
129.07101	31636.0
131.08559	36719.0
133.10146	49819.0
135.11737	59728.0
141.85556	35736.0
203.11626	33190.0
205.86641	35818.0
411.57083	37738.0
575.5038	46460.0
576.50244	46707.0
577.5143	86378.0
578.52313	102111.0
579.52936	78934.0
603.5119	49080.0
604.54266	46069.0
626.5271	122285.0
627.52655	122708.0
628.54895	44939.0
629.5459	83744.0
652.53973	104807.0
653.53784	140764.0
896.7051	34856.0",False,70499568.0,M+NH4,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/YYCOUPTW,939,269.1322065396465,934.8802820372,1,splash10-03g0-0200039000-eb1525e6526ab80c8c23,TG 16:0_18:1_22:0,939,0.903929889202118,CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,"102.1277	6358.0
107.08593	13035.0
109.10109	90338.0
111.08041	4567.0
111.11693	29552.0
113.86925	4270.0
121.10118	35092.0
123.116646	36423.0
125.132805	9672.0
125.565765	3574.0
135.11684	38175.0
137.13211	17604.0
149.1325	15420.0
151.14839	11264.0
163.1482	5714.0
165.16432	7135.0
179.1805	4553.0
239.23634	19690.0
247.24223	12305.0
265.25183	33491.0
271.26346	3874.0
313.27255	8745.0
323.33145	4953.0
338.64832	3952.0
339.28827	7599.0
369.3306	4343.0
397.36975	4906.0
406.76343	4024.0
549.48395	26023.0
551.5042	14208.0
577.51874	452311.0
578.5237	9272.0
579.5331	8192.0
605.54987	84073.0
607.566	12214.0
633.58185	108687.0
635.59717	443825.0
636.6007	12388.0
661.61273	457571.0
662.6209	13644.0
663.6298	11153.0
689.6415	9906.0",False,8977823.0,M+NH4,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/NUU0ENG4,947,128.99775721402438,834.5984198318677,1,splash10-001i-0900000010-de21382819bf19ae4d50,PC 18:0_22:6 minor,947,0.9118658900260924,CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,"92.73505	22166.0
98.98456	8932.0
104.10707	29556.0
106.40538	4471.0
109.04056	4379.0
124.988144	5085.0
124.99984	133838.0
166.06306	6096.0
184.0299	31976.0
184.03825	20509.0
184.07324	3652055.0
184.10728	22062.0
184.11617	23149.0
184.13062	20015.0
184.1392	9631.0
185.07623	16168.0
207.99785	10167.0
522.3551	4548.0
834.5997	488199.0
834.80865	9510.0
835.6037	15968.0",False,7051750.0,M+H,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/317D9UX5,953,178.87547010027674,901.6856576709856,1,splash10-001i-0900000001-280b866f708ddd22caaa,SM 32:4;2O(FA 16:3),953,0.6239736676216125,CCC=CC=CC=CCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCC)OC(=O)CCCCCCCC=CC=CC=CCC,"98.98393	3867.0
100.52537	6172.0
104.10663	14912.0
124.99988	43286.0
140.34494	4222.0
146.32738	3564.0
176.0427	4272.0
184.03156	6918.0
184.07326	981807.0
184.1288	4464.0
206.48671	3330.0
225.71063	3525.0
428.8997	3723.0
904.71497	125094.0
905.0561	4249.0",False,286122.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/AGCTAZDM,956,104.35282019988333,752.5223907053745,1,splash10-001i-0900000000-2b6527d390d9b765c6a8,PC 14:0_20:5,956,0.9991161823272704,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,"81.82732	3289.0
83.61504	13974.0
86.09639	203154.0
86.10325	7511.0
104.10694	24703.0
119.08499	4667.0
124.9997	85481.0
125.0104	6693.0
166.06194	4149.0
180.31166	3654.0
183.9942	6043.0
184.0302	25492.0
184.0401	18326.0
184.07323	3003803.0
184.11618	15170.0
184.13046	13814.0
184.13997	8579.0
185.07591	5699.0
468.3055	5290.0
752.52167	253978.0",False,3119201.0,M+H,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/DKWTYT9T,958,213.356095822758,840.7081287115486,1,splash10-00r2-4710090000-029d3f9ac357f3b0fed7,TG 12:0_18:2_20:4,958,0.6828122138977051,CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,"87.92473	3570.0
91.05442	12200.0
93.06999	13427.0
95.08547	29488.0
97.10161	4187.0
105.06991	7404.0
107.08577	6039.0
109.1014	10908.0
117.069824	5151.0
119.08605	9910.0
121.10127	8855.0
123.116806	5243.0
129.07042	3568.0
131.0857	9339.0
133.10124	5369.0
135.11723	9400.0
135.6848	3262.0
147.11748	4810.0
149.1328	5450.0
157.10051	4304.0
159.11671	3997.0
161.13307	7895.0
163.14793	4000.0
184.43825	3613.0
201.16386	8106.0
218.27986	3299.0
243.21219	3359.0
267.21133	5039.0
337.27484	3631.0
356.64407	3480.0
479.31018	3884.0
519.442	20895.0
521.45526	43792.0
543.44135	9262.0
545.4606	7017.0
547.4738	11932.0
567.44385	5365.0
569.4542	8625.0
572.5228	3428.0
573.4883	5027.0
575.501	5463.0
587.6001	3487.0
595.47217	11232.0
623.50494	4836.0
840.7191	4096.0",False,1493992.0,M+NH4,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/ZRYV65PX,959,227.6579349388875,908.7696636649312,1,splash10-004s-1910042000-77b75b3845a14142f2b6,TG 15:0_18:1_22:6,959,0.6057765483856201,CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCC=CCCCCCC,"95.08549	44500.0
97.10103	9982.0
102.72322	3081.0
105.06999	15279.0
107.0857	13046.0
109.101364	24397.0
117.07003	10587.0
119.085655	14103.0
121.10138	19765.0
123.116974	13384.0
124.29525	3453.0
129.07019	4170.0
131.0859	18707.0
133.10138	15859.0
135.11703	14069.0
137.13193	4127.0
143.08536	5609.0
145.10133	10690.0
147.11722	10597.0
149.13184	5266.0
157.10226	7942.0
159.11676	14160.0
161.13295	7907.0
163.14832	4569.0
171.11646	7185.0
173.13275	8508.0
175.14943	6610.0
182.40683	3638.0
183.11646	4490.0
185.13281	4571.0
187.1499	4043.0
201.16443	16533.0
215.17989	3501.0
239.23656	5137.0
242.40196	3075.0
251.23546	4621.0
263.23672	6671.0
281.2264	8461.0
285.2223	4836.0
299.23688	8054.0
303.88635	3526.0
313.27356	9419.0
337.2743	12316.0
339.28784	5793.0
561.48486	4438.0
563.5034	6012.0
575.4062	2639.0
575.503	81171.0
587.50494	11218.0
589.51855	34529.0
609.4836	7050.0
611.5022	37968.0
623.5094	8132.0
635.5	32256.0
637.52124	7580.0
891.745	7385.0",False,3255050.0,M+NH4,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/YMG2B6G1,963,126.8769380927124,827.6100580800276,1,splash10-001i-0900000200-16689c1c41a713eabac6,SM 12:0;2O/32:9,963,0.4941993951797485,CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)CCCCCCCCC,"113.208145	9891.0
144.09978	10252.0
151.27577	9526.0
153.71321	11005.0
169.00406	10646.0
184.073	86204.0
705.11005	10029.0
733.93646	10673.0
784.6005	14439.0",False,10220602.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/U75N1B04,969,148.34875681337454,814.6230097999082,1,splash10-001i-0900000000-875da9459e12be47fade,PC 18:0_20:2,969,0.8271204233169556,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\CCCCCCC/C=C\CCCCC,"86.096405	1244364.0
86.10178	12608.0
87.09964	231733.0
90.51525	98449.0
98.98411	45222.0
104.10694	136968.0
105.11028	20573.0
109.15468	17616.0
124.98826	33069.0
124.99974	620379.0
126.003716	59889.0
127.00406	33134.0
135.12315	15734.0
183.93266	20005.0
183.99532	29000.0
184.03015	143012.0
184.07327	17042420.0
184.13145	90507.0
185.03343	21941.0
185.0767	3717819.0
185.13406	19615.0
186.04704	21163.0
186.07777	1401368.0
250.81291	19538.0
525.369	38754.0
526.3779	31309.0
621.5159	16281.0
631.55835	19121.0
809.7029	17843.0
814.62274	2168452.0
815.6238	17031.0",False,53172708.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/KIIR0NIC,970,162.84975604706204,825.6862749946242,1,splash10-001i-0900000000-ea5377565638bf5f4d34,SM d19:1_24:2,970,0.6363852024078369,CCCCCCCC=CCC=CCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCCCCCCCCCCCCC,"87.09939	8190.0
98.976585	3689.0
98.98409	6875.0
99.60588	3488.0
104.10659	24036.0
124.999886	72518.0
146.98175	7931.0
184.02985	16901.0
184.07326	2061311.0
184.12988	10945.0
185.07645	81382.0
281.02585	3752.0
352.16287	3583.0
642.5733	7552.0
766.5742	9971.0
807.6836	5226.0
825.6612	124801.0",False,2525589.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/P7GGU71T,971,248.6449806488232,878.8116154739158,1,splash10-004i-1100095000-5999a07cab2e5d8e0bbf,TG 16:0_18:0_18:1,971,0.830276370048523,CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC,"93.392365	4971.0
94.342674	4984.0
95.08528	28113.0
96.08902	9805.0
97.10117	12698.0
98.104744	4901.0
106.42671	5066.0
109.080894	5890.0
109.10125	16478.0
121.100945	9255.0
135.11725	6366.0
137.13254	6211.0
142.19485	5167.0
256.65155	5087.0
266.25546	6448.0
278.7343	5856.0
323.84396	4970.0
330.0697	5764.0
340.29297	7433.0
388.5973	5586.0
461.73404	6112.0
549.48364	7755.0
576.50854	9027.0
577.5157	46152.0
578.5205	102222.0
579.52594	115162.0
580.54095	12318.0
581.5428	9809.0
603.5343	17868.0
604.5365	61896.0
605.5432	77590.0
607.5656	10451.0
642.018	6389.0
878.7461	8344.0
879.7414	8209.0",False,125616072.0,M+NH4,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/N8HU6SZT,974,222.6364687262712,768.7071979118786,1,splash10-01dj-2220970000-3d7e3c1bb62e204d541a,TG 12:0_14:0_18:0,974,0.7388410568237305,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,"81.06999	8638.0
83.0857	4381.0
95.08535	7810.0
109.1013	4315.0
109.9443	2818.0
115.21415	2973.0
119.48232	3338.0
134.09116	3379.0
200.82504	3503.0
214.43245	2974.0
269.39917	3480.0
275.4531	3443.0
279.4466	3362.0
467.40652	5638.0
468.41833	15176.0
469.41876	13181.0
493.42722	5012.0
494.42648	11875.0
495.43448	15283.0
497.4456	7715.0
522.4589	9575.0
523.46454	12640.0
524.47845	3027.0
525.4764	3417.0
550.4913	3315.0
551.4934	9853.0
578.5226	6924.0
579.52997	14683.0",False,3135942.0,M+NH4,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/29HDBNI0,976,127.08335870761,784.573993800178,1,splash10-001i-0900000000-58ffba103a27bc354b93,PC 18:2_18:1_11 mDa error,976,0.9519984722137452,CCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,"86.09642	3142365.0
87.176956	108492.0
98.98463	86192.0
100.41831	59975.0
104.10671	324543.0
123.29132	62442.0
124.999825	1300558.0
184.03052	391189.0
184.03922	290174.0
184.07333	48267404.0
184.10767	275324.0
184.11613	258908.0
184.13055	228956.0
184.13925	108432.0
185.07675	1186877.0
186.07755	500972.0
425.67465	67251.0
502.3294	76219.0
522.3587	86222.0
784.58417	3062289.0",False,148114080.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/KUWNP7KE,984,12.0719415613946,427.213859241029,1,splash10-0a6r-0090700000-ade0f7f81576299a430f,paliperidone,984,0.6671847701072693,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,"62.67848	3371.0
110.05979	4024.0
112.96149	2664.0
139.07309	2541.0
154.58266	2682.0
192.39542	2617.0
207.11272	205491.0
212.1732	3195.0
219.55925	2632.0
427.13864	3557.0
427.2143	168359.0
427.2897	5071.0",False,491476.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/1AQYGKFS,985,119.40793766123906,784.57557688793,1,splash10-001i-0900000000-36ce9428ae538347c0de,PC 18:2_18:1_small satellite peak,985,0.8781404495239258,CCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,"86.08985	65173.0
86.09638	1154170.0
87.09973	252943.0
87.17621	78000.0
98.985435	40581.0
104.10694	70390.0
108.74002	37327.0
124.99971	579976.0
126.00274	45130.0
127.00434	40690.0
153.10701	29303.0
184.02979	114391.0
184.07324	14464983.0
184.1302	67775.0
184.1388	39868.0
185.07672	3521426.0
186.0777	1299644.0
341.48663	29440.0
493.1978	38541.0
522.3492	36042.0
784.5751	1692029.0",False,33388288.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/7CBHO6RC,991,229.4860844778692,860.7691801982033,1,splash10-03di-1200092000-36fd8582cf316cdd9dbc,TG 15:0_18:1_18:2,991,0.5819803476333618,CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,"95.08551	12132.0
96.08909	4875.0
104.57416	3823.0
109.10148	5127.0
118.25246	4157.0
121.10051	5561.0
149.25903	3317.0
237.44543	3748.0
560.4786	3951.0
561.47675	8616.0
561.9261	3596.0
562.4908	25556.0
563.4943	36809.0
575.4953	6449.0
588.51324	5072.0
589.5085	5059.0
600.5101	12790.0
601.51013	17307.0",False,4327098.0,M+NH4,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/6CWYHT3S,993,198.40240840013377,638.6454761748678,1,splash10-00di-0031009000-1811e58789b201b47851,Cer d18:0_23:0,993,0.6805516481399536,CCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCCC,"68.96018	5952.0
81.06999	6865.0
95.08561	6229.0
209.60452	3300.0
266.28488	29048.0
268.29965	3463.0
284.29462	38216.0
302.30484	7292.0
311.2944	3961.0
354.37405	23914.0
584.2486	3196.0
602.6234	9951.0
620.63367	139621.0
638.53625	3243.0
638.6484	26777.0",False,704680.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/K036T6ON,994,162.7781447895173,801.6753825195344,1,splash10-001i-0900000000-6498bd0f59508dd7c20b,SM d18:1_23:0 minor,994,0.7238519191741943,CCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)[C@@H](/C=C/CCCCCCCCCCCCC)O,"86.09637	109032.0
87.09944	7752.0
98.98433	4354.0
104.106865	19298.0
124.99972	50743.0
156.49977	3807.0
164.00797	4912.0
184.03001	14156.0
184.04002	6592.0
184.07314	1654807.0
184.129	6754.0
184.13867	3617.0
185.07658	126815.0
186.07774	28660.0
224.20804	4348.0
232.02423	3095.0
308.2331	3894.0
348.44754	3714.0
561.0262	4034.0
759.51935	6499.0
764.6604	3848.0
801.66986	102567.0
802.5694	10397.0",False,4900226.0,M+H,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/N50OBQUS,995,174.68982981461738,837.6815730852531,1,splash10-0f9i-0300008890-5de7995ba9b06894b447,SM d18:1_24:0,995,0.6777774691581726,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O,"93.07093	3654.0
93.077484	15938.0
115.66324	3168.0
124.22766	3704.0
146.98166	92955.0
161.49837	3709.0
184.07336	6209.0
193.12823	3634.0
263.28052	4541.0
632.63403	32674.0
636.15594	3336.0
654.61475	241906.0
655.6152	7279.0
778.41486	5489.0
778.60614	263966.0
778.7953	6828.0
778.87354	4836.0
779.6022	7958.0
837.6799	304417.0
838.67365	6086.0",False,1139908.0,[M+Na]+,5m splash one premier | orbitrap | beh c18 | positive
